Asset Name;Asset Description;BrandSubbrand;Created;Copyright;Tags;Path to Assets;Archived;New Filename;fileextension;group;clientteam;assettype;assetsubtype;year;campaign;productgroup;product;productsize;productsubtype;productgender;numberofpeople;person;teammarks;gender;shottype;sport;assetstatus;market;platformrights;jobid;No Tags;No Date
G_Bar_2.1oz_LSE_OR_15_01045;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/G_Bar_2.1oz_LSE_OR_15_01045.tif;0;G_Bar_2.1oz_LSE_OR_15_01045.tif;;PepsiCo;Gatorade;;;2015;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Prime_LSE_CC_16_01018;;VML;2015-09-05;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/G_Prime_LSE_CC_16_01018.tif;0;G_Prime_LSE_CC_16_01018.tif;;PepsiCo;Gatorade;;;2015;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Prime_LSE_HonOat_16_01020;;VML;2015-09-05;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/G_Prime_LSE_HonOat_16_01020.tif;0;G_Prime_LSE_HonOat_16_01020.tif;;PepsiCo;Gatorade;;;2015;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Prime_LSE_OR_16_01045;;VML;2015-09-05;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/G_Prime_LSE_OR_16_01045.tif;0;G_Prime_LSE_OR_16_01045.tif;;PepsiCo;Gatorade;;;2015;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Recover Bar Vanilla Almond_Final;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/Recover Bar Vanilla Almond_Final.tif;0;Recover Bar Vanilla Almond_Final.tif;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_4pk_Berry_Angle_14_04000;;VML;2013-05-07;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_4pk_Berry_Angle_14_04000.tif;0;G_Dr_4oz_4pk_Berry_Angle_14_04000.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_4pk_FP_Angle_P_14_04001;;VML;2014-11-26;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_4pk_FP_Angle_P_14_04001.png;0;G_Dr_4oz_4pk_FP_Angle_P_14_04001.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_4pk_OR_Angle_P_14_04002;;VML;2014-11-26;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_4pk_OR_Angle_P_14_04002.png;0;G_Dr_4oz_4pk_OR_Angle_P_14_04002.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_Cad_Fc_GR_Angle_P_14_13427;;VML;2014-12-03;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_Cad_Fc_GR_Angle_P_14_13427.png;0;G_Dr_4oz_Cad_Fc_GR_Angle_P_14_13427.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_Cad_ML_BR_Angle_P_14_04003;;VML;2014-12-03;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_Cad_ML_BR_Angle_P_14_04003.png;0;G_Dr_4oz_Cad_ML_BR_Angle_P_14_04003.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_Cad_ML_FP_Angle_P_14_04004;;VML;2014-12-03;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_Cad_ML_FP_Angle_P_14_04004.png;0;G_Dr_4oz_Cad_ML_FP_Angle_P_14_04004.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_Cad_ML_OR_Angle_P_14_04005;;VML;2014-12-03;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_Cad_ML_OR_Angle_P_14_04005.png;0;G_Dr_4oz_Cad_ML_OR_Angle_P_14_04005.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_LSE_Fc_GR_P_14_13427;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_LSE_Fc_GR_P_14_13427.png;0;G_Dr_4oz_LSE_Fc_GR_P_14_13427.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_LSE_ML_BR_P_14_04003;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_LSE_ML_BR_P_14_04003.png;0;G_Dr_4oz_LSE_ML_BR_P_14_04003.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_LSE_ML_FP_P_14_04004;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_LSE_ML_FP_P_14_04004.png;0;G_Dr_4oz_LSE_ML_FP_P_14_04004.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Dr_4oz_LSE_ML_OR_P_14_04005;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/G_Dr_4oz_LSE_ML_OR_P_14_04005.png;0;G_Dr_4oz_LSE_ML_OR_P_14_04005.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_SportsFuelDrink_Berry;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/GAT_SportsFuelDrink_Berry.psd;0;GAT_SportsFuelDrink_Berry.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_SportsFuelDrink_FierceGrape;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/GAT_SportsFuelDrink_FierceGrape.psd;0;GAT_SportsFuelDrink_FierceGrape.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_SportsFuelDrink_FruitPunch;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/GAT_SportsFuelDrink_FruitPunch.psd;0;GAT_SportsFuelDrink_FruitPunch.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_SportsFuelDrink_Orange;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Sports Fuel Drink/GAT_SportsFuelDrink_Orange.psd;0;GAT_SportsFuelDrink_Orange.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_12Pk_KS_Angle_P_14_XXXXX;;VML;2014-11-19;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_12Pk_KS_Angle_P_14_XXXXX.png;0;G_Rtq_16p9_12Pk_KS_Angle_P_14_XXXXX.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_12Pk_MB_Angle_P_14_50111;;VML;2014-11-19;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_12Pk_MB_Angle_P_14_50111.png;0;G_Rtq_16p9_12Pk_MB_Angle_P_14_50111.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_12Pk_TO_Angle_P_14_13479;;VML;2014-11-19;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_12Pk_TO_Angle_P_14_13479.png;0;G_Rtq_16p9_12Pk_TO_Angle_P_14_13479.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_4Pk_KS_Angle_P_14_XXXXX;;VML;2014-11-19;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_4Pk_KS_Angle_P_14_XXXXX.png;0;G_Rtq_16p9_4Pk_KS_Angle_P_14_XXXXX.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_LSE_KS_Angle_P_14_XXXXX;;VML;2014-12-15;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_LSE_KS_Angle_P_14_XXXXX.png;0;G_Rtq_16p9_LSE_KS_Angle_P_14_XXXXX.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_LSE_KS_Front_P_14_XXXXX;;VML;2014-11-17;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_LSE_KS_Front_P_14_XXXXX.png;0;G_Rtq_16p9_LSE_KS_Front_P_14_XXXXX.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_LSE_MB_Angle_P_14_50111;;VML;2014-12-15;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_LSE_MB_Angle_P_14_50111.png;0;G_Rtq_16p9_LSE_MB_Angle_P_14_50111.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_LSE_MB_Front_P_14_50111;;VML;2014-11-17;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_LSE_MB_Front_P_14_50111.png;0;G_Rtq_16p9_LSE_MB_Front_P_14_50111.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_LSE_TO_Angle_P_14_13479;;VML;2014-12-15;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_LSE_TO_Angle_P_14_13479.png;0;G_Rtq_16p9_LSE_TO_Angle_P_14_13479.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Rtq_16p9_LSE_TO_Front_P_14_13479;;VML;2014-11-17;;;Desktop/_To Bynder/Product Renders/Recover/Post-Game Protein/G_Rtq_16p9_LSE_TO_Front_P_14_13479.png;0;G_Rtq_16p9_LSE_TO_Front_P_14_13479.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Chocolate_Bulk;;VML;2015-06-04;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Bulk Protein Powder/Archived/Chocolate_Bulk.png;0;Chocolate_Bulk.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Vanilla_Bulk;;VML;2015-06-04;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Bulk Protein Powder/Archived/Vanilla_Bulk.png;0;Vanilla_Bulk.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwdr_22.4oz_Choc_15_01060;;VML;2015-10-26;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Bulk Protein Powder/G_Pwdr_22.4oz_Choc_15_01060.tif;0;G_Pwdr_22.4oz_Choc_15_01060.tif;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_DallasBulk_Chocolate;;VML;2015-09-30;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Bulk Protein Powder/Gatorade_DallasBulk_Chocolate.tif;0;Gatorade_DallasBulk_Chocolate.tif;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_DallasBulk_Vanilla;;VML;2015-09-30;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Bulk Protein Powder/Gatorade_DallasBulk_Vanilla.tif;0;Gatorade_DallasBulk_Vanilla.tif;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwdr_2.5oz_LSE_Choc;;VML;2014-01-21;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Single Serve Powder/Archived/G_Pwdr_2.5oz_LSE_Choc.tif;0;G_Pwdr_2.5oz_LSE_Choc.tif;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwdr_2.5oz_LSE_Van;;VML;2014-01-21;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Single Serve Powder/Archived/G_Pwdr_2.5oz_LSE_Van.tif;0;G_Pwdr_2.5oz_LSE_Van.tif;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT15_103_410_Recover_ProteinPowder_SingleServe_Caddy_r01_v00_DS.267;;VML;2015-06-26;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Single Serve Powder/GAT15_103_410_Recover_ProteinPowder_SingleServe_Caddy_r01_v00_DS.267.png;0;GAT15_103_410_Recover_ProteinPowder_SingleServe_Caddy_r01_v00_DS.267.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT15_103_410_Recover_ProteinPowder_SingleServe_Caddy_r01_v00_DS.268;;VML;2015-06-26;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Single Serve Powder/GAT15_103_410_Recover_ProteinPowder_SingleServe_Caddy_r01_v00_DS.268.png;0;GAT15_103_410_Recover_ProteinPowder_SingleServe_Caddy_r01_v00_DS.268.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Single Serve Whey Protein Powder;;VML;2015-06-04;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Single Serve Powder/Single Serve Whey Protein Powder.png;0;Single Serve Whey Protein Powder.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Vanilla_SS_Pouch;;VML;2015-06-04;;;Desktop/_To Bynder/Product Renders/Recover/Protein Powder/Single Serve Powder/Vanilla_SS_Pouch.png;0;Vanilla_SS_Pouch.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_11oz_12pk_ML_Va_P_15_00000;;VML;2014-11-20;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_11oz_12pk_ML_Va_P_15_00000.psd;0;G_11oz_12pk_ML_Va_P_15_00000.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_11oz_LSE_ML_Va_P_14_00000;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_11oz_LSE_ML_Va_P_14_00000.psd;0;G_11oz_LSE_ML_Va_P_14_00000.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_11oz_LSE_ML_Va_P_15_00000;;VML;2014-11-20;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_11oz_LSE_ML_Va_P_15_00000.psd;0;G_11oz_LSE_ML_Va_P_15_00000.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_12Pk_CCRM_Angle_P_14_10389;;VML;2014-11-20;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_12Pk_CCRM_Angle_P_14_10389.psd;0;G_Shk_11oz_12Pk_CCRM_Angle_P_14_10389.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_12Pk_CHC_Angle_P_14_10109;;VML;2014-11-20;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_12Pk_CHC_Angle_P_14_10109.psd;0;G_Shk_11oz_12Pk_CHC_Angle_P_14_10109.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_12pk_Choc_Angle_15_10275;;VML;2013-04-04;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_12pk_Choc_Angle_15_10275.tif;0;G_Shk_11oz_12pk_Choc_Angle_15_10275.tif;;PepsiCo;Gatorade;;;2013;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_12Pk_PBCH_Angle_P_14_10388;;VML;2014-11-20;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_12Pk_PBCH_Angle_P_14_10388.psd;0;G_Shk_11oz_12Pk_PBCH_Angle_P_14_10388.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_4pk_Choc_Angle_15_10112;;VML;2013-03-28;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_4pk_Choc_Angle_15_10112.tif;0;G_Shk_11oz_4pk_Choc_Angle_15_10112.tif;;PepsiCo;Gatorade;;;2013;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_4pk_Van_Angle_15_10113;;VML;2013-03-28;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_4pk_Van_Angle_15_10113.tif;0;G_Shk_11oz_4pk_Van_Angle_15_10113.tif;;PepsiCo;Gatorade;;;2013;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_LSE_CCRM_Angle_P_14_10389;;VML;2014-11-20;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_LSE_CCRM_Angle_P_14_10389.psd;0;G_Shk_11oz_LSE_CCRM_Angle_P_14_10389.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_LSE_CCRM_Front_P_14_10389;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_LSE_CCRM_Front_P_14_10389.psd;0;G_Shk_11oz_LSE_CCRM_Front_P_14_10389.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_LSE_CHC_Angle_P_14_10109;;VML;2014-11-20;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_LSE_CHC_Angle_P_14_10109.psd;0;G_Shk_11oz_LSE_CHC_Angle_P_14_10109.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_LSE_CHC_Front_P_14_10109;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_LSE_CHC_Front_P_14_10109.psd;0;G_Shk_11oz_LSE_CHC_Front_P_14_10109.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_LSE_PBCH_Angle_P_14_10388;;VML;2014-11-20;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_LSE_PBCH_Angle_P_14_10388.psd;0;G_Shk_11oz_LSE_PBCH_Angle_P_14_10388.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Shk_11oz_LSE_PBCH_Front_P_14_10388;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/G_Shk_11oz_LSE_PBCH_Front_P_14_10388.psd;0;G_Shk_11oz_LSE_PBCH_Front_P_14_10388.psd;;PepsiCo;Gatorade;;;2014;;Recover;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT15_906_201_RecoverFamilyLineUp_4pack_v01_r01;;VML;2015-04-09;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/GAT15_906_201_RecoverFamilyLineUp_4pack_v01_r01.png;0;GAT15_906_201_RecoverFamilyLineUp_4pack_v01_r01.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinShake_Choc;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/GAT_ProteinShake_Choc.png;0;GAT_ProteinShake_Choc.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinShake_CnC;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/GAT_ProteinShake_CnC.png;0;GAT_ProteinShake_CnC.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinShake_PBC;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/GAT_ProteinShake_PBC.png;0;GAT_ProteinShake_PBC.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinShake_Van;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/Recover/Recover Shake/GAT_ProteinShake_Van.png;0;GAT_ProteinShake_Van.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_SportsRefuelDrink_KiwiStraw;;VML;2010-03-14;;;Desktop/_To Bynder/Product Renders/Recover/Sports Re-Fuel Drink/GAT_SportsRefuelDrink_KiwiStraw.psd;0;GAT_SportsRefuelDrink_KiwiStraw.psd;;PepsiCo;Gatorade;;;2010;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_SportsRefuelDrink_MixedBerry;;VML;2010-03-14;;;Desktop/_To Bynder/Product Renders/Recover/Sports Re-Fuel Drink/GAT_SportsRefuelDrink_MixedBerry.psd;0;GAT_SportsRefuelDrink_MixedBerry.psd;;PepsiCo;Gatorade;;;2010;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_SportsRefuelDrink_TropOrange;;VML;2010-03-14;;;Desktop/_To Bynder/Product Renders/Recover/Sports Re-Fuel Drink/GAT_SportsRefuelDrink_TropOrange.psd;0;GAT_SportsRefuelDrink_TropOrange.psd;;PepsiCo;Gatorade;;;2010;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
170614_Peanuts_Bar;;VML;2013-06-11;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/170614_Peanuts_Bar.psd;0;170614_Peanuts_Bar.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Bar_Multipack;;VML;2015-05-06;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/Bar_Multipack.png;0;Bar_Multipack.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.1oz_LSE_ChChp_15_01018;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2.1oz_LSE_ChChp_15_01018.pdf;0;G_Bar_2.1oz_LSE_ChChp_15_01018.pdf;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.1oz_LSE_HO_15_01018;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2.1oz_LSE_HO_15_01018.pdf;0;G_Bar_2.1oz_LSE_HO_15_01018.pdf;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.1oz_LSE_OR_15_01045;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2.1oz_LSE_OR_15_01045.pdf;0;G_Bar_2.1oz_LSE_OR_15_01045.pdf;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.8oz_12pk_Caddy_CHCVPR_Angle_15_01017;;VML;2013-11-12;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2.8oz_12pk_Caddy_CHCVPR_Angle_15_01017.tif;0;G_Bar_2.8oz_12pk_Caddy_CHCVPR_Angle_15_01017.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.8oz_LSE_CHCVPR_15_01016;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2.8oz_LSE_CHCVPR_15_01016.pdf;0;G_Bar_2.8oz_LSE_CHCVPR_15_01016.pdf;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.8oz_LSE_CHCVPR_15_01016;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2.8oz_LSE_CHCVPR_15_01016.tif;0;G_Bar_2.8oz_LSE_CHCVPR_15_01016.tif;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.8oz_LSE_PBCHC_15_01012;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2.8oz_LSE_PBCHC_15_01012.pdf;0;G_Bar_2.8oz_LSE_PBCHC_15_01012.pdf;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.8oz_LSE_PBCHC_15_01012;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2.8oz_LSE_PBCHC_15_01012.tif;0;G_Bar_2.8oz_LSE_PBCHC_15_01012.tif;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_12pkCad_CCrm_Angle_14_10430;;VML;2013-11-12;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_12pkCad_CCrm_Angle_14_10430.tif;0;G_Bar_2oz_12pkCad_CCrm_Angle_14_10430.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_12pkCad_ChocCar_Angle_14_10433;;VML;2013-11-12;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_12pkCad_ChocCar_Angle_14_10433.tif;0;G_Bar_2oz_12pkCad_ChocCar_Angle_14_10433.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_12pkCad_ChocChp_Angle_14_10432;;VML;2013-11-12;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_12pkCad_ChocChp_Angle_14_10432.tif;0;G_Bar_2oz_12pkCad_ChocChp_Angle_14_10432.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
